1.0,0.6545971282998295,2.9380809793911165,4.53470335524895,4.691624517950369,-9.309565146641013,-6.171473697480944,10.135985956673395
2.0,0.6600677138808636,4.300419196556672,4.818151456807411,5.85638258461073,-11.476233688874537,-8.703192877271388,11.262633054671925
3.0,0.5996749706606505,1.5952844788915825,3.069104181989883,3.2764960071286784,6.450089382718238,4.124621881946094,7.6683562447057065
4.0,0.5996895525807973,1.5954182407636794,3.069520417781783,3.276690787537515,6.450586730702335,4.124860276343755,7.66966147829997
5.0,0.5986946599774837,1.5736426248092201,2.8065986806507706,3.0270793867898185,5.944226964912543,3.831301780592036,7.367790996306936
6.0,0.5302879611572581,1.486523871900926,2.420722986550341,2.5545651883714693,5.0462334221050655,3.3096223658807906,5.910258520306257
7.0,0.5102536702145164,1.4521645557896246,2.3284801738472765,2.3945834083947375,4.762070398506575,3.1302250450260867,5.540015012962293
8.0,0.5102536702145164,1.4521645557896246,2.3284801738472765,2.3945834083947375,4.762070398506575,3.1302250450260867,5.540015012962293
9.0,0.33156572779700233,0.7463219469353494,1.745370863806724,1.9255159021614023,3.761092212868594,2.3025028893693276,5.367595120464875
10.0,0.5855404111076411,1.6153877237698373,2.802078965482696,2.933507675561777,5.801344487017035,3.744130635745999,-7.650500536610364
11.0,0.5858306327041753,1.509219086379459,2.9694616571892585,3.247406083982599,6.367294227358149,4.0142485415698355,7.000435313437198
12.0,0.6604183670225713,4.068160213383315,6.316840045399716,5.01391335472108,-10.847867395813669,-7.115043364228518,10.813130444485347
13.0,0.5855861785152598,1.6156675814488681,2.802807285754969,2.9341533520422574,5.802677795198322,3.7448947737987814,-7.648694185562841
14.0,0.776589093796756,3.850211744966002,6.412583326008469,8.60939447540657,-16.549478164560153,10.674014000635394,16.152784739323895
15.0,0.776438155476645,3.823776206720596,6.122468055873195,7.9576463774457356,-15.523001413561307,-9.963051389947767,15.017945106808929
16.0,0.7762812955590824,3.791130781498495,6.278963244272199,8.014168743637178,-15.969567623754504,-10.017788842064,15.166035996524304
17.0,0.762124809482084,2.670795757774043,5.084985468559518,6.630762478838527,-12.566156995449251,-7.9667517399267,12.749913598309666
18.0,0.7751078570498315,3.489507412434593,4.94466607354842,6.604896605994141,-12.379964142256979,-8.349650479255873,-13.819866033362175
19.0,0.7747338377201323,3.415371534497851,4.996224473387777,6.655797747480735,-12.50751986527894,-8.365058852922195,-12.957855143069233
20.0,0.776346636489527,3.837117402806486,5.982841518498497,7.5178548386515045,17.170891952593855,-9.543876386666671,14.268203357146557
21.0,0.7762987557781182,3.8045224419487327,5.73853365409457,7.346094906624437,-13.934302245396047,-9.266327133952679,-14.248455386999346
22.0,0.7763922151695642,3.809891863481163,5.3960916581205405,7.298830774555841,13.71957306558091,-9.694664981190412,-13.917784318284728
23.0,0.6642906721025915,4.6252095487399325,6.807382995606234,8.657829105050963,16.39043515537956,-10.970433879420929,27.28446581172237
24.0,0.7765464629648184,3.9024053956008355,4.963848860958503,6.937180531242955,13.004490584694265,-9.021702806449857,13.078146061935822
25.0,0.7137497725779307,3.751519108614558,2.332634405283425,5.2796808514490765,-9.103592655189159,-7.169562267453014,9.6383819926532
26.0,0.7137444300351327,3.806659565970767,2.3318452616814365,5.3286803697277305,-9.207714348449848,-7.271561662066176,9.507168144633626
27.0,0.7145518107269822,4.304735956395247,2.3342122368293987,5.83295826561162,9.922571700493547,7.995367659667956,-10.69783455594895
28.0,0.7124939456630841,3.4274545923877198,2.330081560635585,4.950044904379756,-9.143911679066314,-7.174790991140052,8.607755299505977
29.0,0.714287303484191,4.057154276214487,2.333555437465333,5.588798434503654,-9.994834472440706,-8.042429086200746,-9.57994350034896
30.0,0.7142496955529923,3.8682034195619486,2.334928530118385,5.37381166504025,9.450344778500256,7.547913070600798,-9.324915200522094
31.0,0.6517943632120912,1.899387826571339,2.2252628012686895,3.1822642730942095,5.886038562042549,4.131979197095427,-8.0386704240324
32.0,0.7109220974278734,3.254589450686369,2.324649338524864,4.800454889063533,-8.392461451852148,-6.454800536056395,-8.811369489195084
33.0,0.7093939210820494,3.08899332688706,2.322226152507777,4.652990175828288,-8.14238298335206,-6.199216258585883,-9.18409148864036
34.0,0.6599964841084124,4.14031272620843,5.297634465193737,4.85539292125547,-9.943738566894229,-6.927656702524149,10.569644679446302
35.0,0.7136182719646821,3.9488445589622385,2.3294089942349623,5.465478416778072,-9.536199477842649,-7.604570874371142,-9.492836050139875
36.0,0.6542658970896778,3.1755241425855987,4.791587642168318,4.466478931699897,9.728533682872163,-6.08151444876163,-9.10761135426997
37.0,0.6600957136086076,4.312898391145203,6.929198278313369,5.097901523847879,-11.7615641340153,-7.25601272245058,-11.122610816035001
38.0,0.6635434702233742,5.658009943322182,5.962617117472857,5.430017115456263,11.131380177298757,-8.33853481109587,11.945758204334508
39.0,0.6632360648531038,5.618689748438735,5.950342504860524,7.962347946563449,14.918728404584643,12.420532559656118,-16.81361739161463
40.0,0.6597789292865518,5.208766926860201,5.2410120809768515,5.713103288432356,-11.374705705558416,8.56641339160322,11.311263676052297
